Crypto,Label,Date,Closing_Price,Volume,Marketcap
TRON,TRX,2018-07-06,0.0369751006364822,119639000.0,2431043002.89
TRON,TRX,2018-07-07,0.038333598524332,96368304.0,2520361812.56
TRON,TRX,2018-07-08,0.0371001996099948,104921000.0,2439268091.66
TRON,TRX,2018-07-09,0.0357979014515876,144390000.0,2353644325.86
TRON,TRX,2018-07-10,0.0335876010358333,132760000.0,2208321274.69
TRON,TRX,2018-07-11,0.03357819840312,173036992.0,2207703242.44
TRON,TRX,2018-07-12,0.032227698713541,162156992.0,2118910417.66
TRON,TRX,2018-07-13,0.033339500427246,179488000.0,2192009168.19
TRON,TRX,2018-07-14,0.0334288999438285,170704000.0,2197887049.37
TRON,TRX,2018-07-15,0.0343642011284828,180511008.0,2259381258.19
TRON,TRX,2018-07-16,0.0375207997858524,211212000.0,2466921747.41
TRON,TRX,2018-07-17,0.039759200066328,228396992.0,2614092320.52
TRON,TRX,2018-07-18,0.0396611988544464,284600992.0,2607649005.58
TRON,TRX,2018-07-19,0.0379168987274169,259096992.0,2492964574.44
TRON,TRX,2018-07-20,0.0349062010645866,225139008.0,2295016734.71
TRON,TRX,2018-07-21,0.0356031991541385,210056992.0,2340843168.52
TRON,TRX,2018-07-22,0.035123199224472,189920992.0,2309284074.93
TRON,TRX,2018-07-23,0.034061100333929,194284000.0,2239453005.55
TRON,TRX,2018-07-24,0.0381067991256713,323728992.0,2505450140.84
TRON,TRX,2018-07-25,0.0371217988431453,221752992.0,2440688250.87
TRON,TRX,2018-07-26,0.0359959006309509,190784992.0,2366662451.97
TRON,TRX,2018-07-27,0.0365041010081768,218420992.0,2400075642.3
TRON,TRX,2018-07-28,0.0367817990481853,183664000.0,2418333892.91
TRON,TRX,2018-07-29,0.0392360016703605,310647008.0,2579692908.51
TRON,TRX,2018-07-30,0.0364521,254606000.0,2396656740.5
TRON,TRX,2018-07-31,0.033926,211254000.0,2230570435.67
TRON,TRX,2018-08-01,0.0326433,140270000.0,2146235332.86
TRON,TRX,2018-08-02,0.0315386,148160000.0,2073603393.93
TRON,TRX,2018-08-03,0.0306018,154910000.0,2012010562.94
TRON,TRX,2018-08-04,0.0289324,128197000.0,1902250665.36
TRON,TRX,2018-08-05,0.0303289,124479000.0,1994067903.27
TRON,TRX,2018-08-06,0.0292277,118348000.0,1921666082.73
TRON,TRX,2018-08-07,0.0278661,116330000.0,1832143453.91
TRON,TRX,2018-08-08,0.0244819,147343000.0,1609638694.48
TRON,TRX,2018-08-09,0.0259414,142877000.0,1705598063.43
TRON,TRX,2018-08-10,0.023822,134155000.0,1566251515.61
TRON,TRX,2018-08-11,0.0226144,119307000.0,1486854095.99
TRON,TRX,2018-08-12,0.0225808,101854000.0,1484644959.44
TRON,TRX,2018-08-13,0.0193622,124043000.0,1273028087.29
TRON,TRX,2018-08-14,0.0190587,108349000.0,1253073535.41
TRON,TRX,2018-08-15,0.019443,136496000.0,1278340534.72
TRON,TRX,2018-08-16,0.0195209,103582000.0,1283462312.61
TRON,TRX,2018-08-17,0.0232805,152305000.0,1530648913.15
TRON,TRX,2018-08-18,0.0216189,141608000.0,1421401850.84
TRON,TRX,2018-08-19,0.0222631,97137100.0,1463756784.37
TRON,TRX,2018-08-20,0.0206613,99473200.0,1358441459.13
TRON,TRX,2018-08-21,0.021003,98379000.0,1380907588.88
TRON,TRX,2018-08-22,0.019712,96828800.0,1296026776.75
TRON,TRX,2018-08-23,0.0207707,82585900.0,1365634302.55
TRON,TRX,2018-08-24,0.021606,90424900.0,1420553700.2
TRON,TRX,2018-08-25,0.0224806,88818800.0,1478056998.65
TRON,TRX,2018-08-26,0.0227641,97504300.0,1496696588.3
TRON,TRX,2018-08-27,0.02446,107457000.0,1608198810.84
TRON,TRX,2018-08-28,0.0268472,166567000.0,1765152702.96
TRON,TRX,2018-08-29,0.0254256,143515000.0,1671685187.44
TRON,TRX,2018-08-30,0.0248968,119155000.0,1636917586.01
TRON,TRX,2018-08-31,0.0253449,106949000.0,1666379314.83
TRON,TRX,2018-09-01,0.0265897,109153000.0,1748222564.21
TRON,TRX,2018-09-02,0.0255716,104754000.0,1681284411.74
TRON,TRX,2018-09-03,0.0250373,91449300.0,1646155195.69
TRON,TRX,2018-09-04,0.0252551,96674400.0,1660475134.41
TRON,TRX,2018-09-05,0.02181,150148000.0,1433966314.98
TRON,TRX,2018-09-06,0.0216442,142361000.0,1423065278.07
TRON,TRX,2018-09-07,0.0205952,110765000.0,1354095508.95
TRON,TRX,2018-09-08,0.0193117,98754400.0,1269707807.66
TRON,TRX,2018-09-09,0.0193647,97726800.0,1273192457.57
TRON,TRX,2018-09-10,0.0193813,101717000.0,1274283876.23
TRON,TRX,2018-09-11,0.0186765,106212000.0,1227944607.14
TRON,TRX,2018-09-12,0.0182425,109120000.0,1199409926.69
TRON,TRX,2018-09-13,0.0199456,124862000.0,1311385535.63
TRON,TRX,2018-09-14,0.0198323,117114000.0,1303936274.58
TRON,TRX,2018-09-15,0.0199327,94169900.0,1310537384.99
TRON,TRX,2018-09-16,0.0199749,102132000.0,1313311955.3
TRON,TRX,2018-09-17,0.0185174,109688000.0,1217484082.58
TRON,TRX,2018-09-18,0.0193893,100841000.0,1274809861.12
TRON,TRX,2018-09-19,0.0197531,114381000.0,1298729024.14
TRON,TRX,2018-09-20,0.0214129,135790000.0,1407857739.85
TRON,TRX,2018-09-21,0.0249304,283823000.0,1639126722.56
TRON,TRX,2018-09-22,0.0231756,173243000.0,1523751936.24
TRON,TRX,2018-09-23,0.0237914,138225000.0,1564239623.39
TRON,TRX,2018-09-24,0.0220887,116603000.0,1452290313.7
TRON,TRX,2018-09-25,0.0212801,126284000.0,1399126390.62
TRON,TRX,2018-09-26,0.0210275,110081000.0,1382518417.62
TRON,TRX,2018-09-27,0.022507,124196000.0,1479792748.8
TRON,TRX,2018-09-28,0.0219775,114936000.0,1444979123.68
TRON,TRX,2018-09-29,0.022035,108096000.0,1448759640.1
TRON,TRX,2018-09-30,0.0221647,117217000.0,1457287170.18
TRON,TRX,2018-10-01,0.0220518,110444000.0,1449864208.38
TRON,TRX,2018-10-02,0.0220926,111868000.0,1452546731.33
TRON,TRX,2018-10-03,0.0215998,107097000.0,1420146061.91
TRON,TRX,2018-10-04,0.0227026,148666000.0,1492653079.43
TRON,TRX,2018-10-05,0.023275,139745000.0,1530287298.54
TRON,TRX,2018-10-06,0.0237148,162799000.0,1559203318.04
TRON,TRX,2018-10-07,0.0268753,299132000.0,1767000224.9
TRON,TRX,2018-10-08,0.0265923,302834000.0,1748393509.3
TRON,TRX,2018-10-09,0.0260581,188256000.0,1713270868.06
TRON,TRX,2018-10-10,0.0253547,165671000.0,1667023646.33
TRON,TRX,2018-10-11,0.0209292,172387000.0,1376055378.24
TRON,TRX,2018-10-12,0.0227377,183447000.0,1494960838.15
TRON,TRX,2018-10-13,0.0235647,149554000.0,1549334526.48
TRON,TRX,2018-10-14,0.0236224,146316000.0,1553128192.53
TRON,TRX,2018-10-15,0.0250818,197544000.0,1649080986.66
TRON,TRX,2018-10-16,0.0243584,103826000.0,1601518802.7
TRON,TRX,2018-10-17,0.0242338,103220000.0,1593326587.99
TRON,TRX,2018-10-18,0.024271,113584000.0,1595772417.74
TRON,TRX,2018-10-19,0.024074,83554800.0,1582820039.74
TRON,TRX,2018-10-20,0.0241566,87168500.0,1588250833.77
TRON,TRX,2018-10-21,0.0241964,92125200.0,1590867608.61
TRON,TRX,2018-10-22,0.0238107,81313000.0,1565508561.95
TRON,TRX,2018-10-23,0.023477,80184600.0,1543568417.09
TRON,TRX,2018-10-24,0.0234797,63083100.0,1543745936.99
TRON,TRX,2018-10-25,0.0231438,81264400.0,1521661146.29
TRON,TRX,2018-10-26,0.0235855,82337400.0,1550702087.21
TRON,TRX,2018-10-27,0.0232739,68108100.0,1530214975.62
TRON,TRX,2018-10-28,0.023555,68048500.0,1548696769.8
TRON,TRX,2018-10-29,0.0221847,71341500.0,1458602132.41
TRON,TRX,2018-10-30,0.0221908,59288100.0,1459003195.89
TRON,TRX,2018-10-31,0.022192,61235400.0,1459082093.63
TRON,TRX,2018-11-01,0.0225749,59714000.0,1484257045.58
TRON,TRX,2018-11-02,0.0228595,72574300.0,1502968958.15
TRON,TRX,2018-11-03,0.0227005,65167000.0,1492515008.4
TRON,TRX,2018-11-04,0.023273,85125200.0,1530155802.32
TRON,TRX,2018-11-05,0.0237451,77425400.0,1561195485.82
TRON,TRX,2018-11-06,0.0244214,117452000.0,1612281768.57
TRON,TRX,2018-11-07,0.0237743,124654000.0,1563115330.6841
TRON,TRX,2018-11-08,0.0231145,59261300.0,1519734726.62066
TRON,TRX,2018-11-09,0.0230279,52900400.0,1514040940.1522
TRON,TRX,2018-11-10,0.0230232,50249500.0,1513731924.02747
TRON,TRX,2018-11-11,0.0228112,46834800.0,1499793324.35871
TRON,TRX,2018-11-12,0.0224714,60384600.0,1477452116.0217
TRON,TRX,2018-11-13,0.0219985,60343200.0,1446359834.02473
TRON,TRX,2018-11-14,0.01936,92991300.0,1272883441.44914
TRON,TRX,2018-11-15,0.0190763,86974800.0,1254230702.17542
TRON,TRX,2018-11-16,0.0188959,66279000.0,1242369742.83465
TRON,TRX,2018-11-17,0.0188085,58196600.0,1236623357.87686
TRON,TRX,2018-11-18,0.0188487,82353500.0,1239266431.965
TRON,TRX,2018-11-19,0.015803,103267000.0,1039017408.32752
TRON,TRX,2018-11-20,0.0138394,131001000.0,909914416.301197
TRON,TRX,2018-11-21,0.0147264,101730000.0,968232991.330401
TRON,TRX,2018-11-22,0.0138763,58052500.0,912340521.620901
TRON,TRX,2018-11-23,0.0136698,61201000.0,898763536.566188
TRON,TRX,2018-11-24,0.0125483,68651200.0,825027029.356208
TRON,TRX,2018-11-25,0.012373,79478000.0,813501385.384822
TRON,TRX,2018-11-26,0.0116606,71673900.0,766662430.648853
TRON,TRX,2018-11-27,0.0118554,55086700.0,779470162.797319
TRON,TRX,2018-11-28,0.0146494,144929000.0,963170386.733728
TRON,TRX,2018-11-29,0.0156945422225,179257156.916231,1038039757.75208
TRON,TRX,2018-11-30,0.0143903056218,109408267.881731,951790054.089092
TRON,TRX,2018-12-01,0.0151837552221,87112117.6845322,1004282932.98172
TRON,TRX,2018-12-02,0.0149352385677,62667775.7190472,987857121.635747
TRON,TRX,2018-12-03,0.0138676043953,73121094.6225899,917251052.456927
TRON,TRX,2018-12-04,0.0144122322954,77358762.0704454,953286940.331871
TRON,TRX,2018-12-05,0.0139520913838,69577290.0662471,922861947.04312
TRON,TRX,2018-12-06,0.0128168658849,82841981.2303164,847781485.788859
TRON,TRX,2018-12-07,0.0132248272438,97661556.5700392,876069050.37089
TRON,TRX,2018-12-08,0.0134669572631,69080664.7673791,892118083.095459
TRON,TRX,2018-12-09,0.0136252183078,58390961.6224121,902611068.362736
TRON,TRX,2018-12-10,0.0133167284387,58353051.6682994,882182593.195555
TRON,TRX,2018-12-11,0.0132913510043,67716703.4915564,880508582.972945
TRON,TRX,2018-12-12,0.0133528875929,65379207.0022577,884591712.205782
TRON,TRX,2018-12-13,0.013058181054,84620147.4823249,865075082.359124
TRON,TRX,2018-12-14,0.0127753370494,57158874.242616,849070529.307525
TRON,TRX,2018-12-15,0.012784424263,40979879.9806119,849683641.669469
TRON,TRX,2018-12-16,0.0130219180005,50617473.1048694,865476179.606902
TRON,TRX,2018-12-17,0.0142208740296,76507901.9812775,945171694.927836
TRON,TRX,2018-12-18,0.0148309765824,85124713.3711946,985731822.968486
TRON,TRX,2018-12-19,0.0156652916841,154903028.512811,1041199795.11408
TRON,TRX,2018-12-20,0.0173846164227,153780390.908284,1155486075.92903
TRON,TRX,2018-12-21,0.0200210376627,297256275.930837,1333912302.53457
TRON,TRX,2018-12-22,0.0209664070003,205134522.632384,1396919541.73435
TRON,TRX,2018-12-23,0.020911034634,137162933.799989,1393248733.55969
TRON,TRX,2018-12-24,0.0210698832479,189212251.333477,1403852882.78541
TRON,TRX,2018-12-25,0.0200075598471,134753601.503459,1333092748.9704
TRON,TRX,2018-12-26,0.0204474671912,126978262.570274,1362422619.46337
TRON,TRX,2018-12-27,0.018487628222,101383039.452004,1231854129.76525
TRON,TRX,2018-12-28,0.0208680357108,125947732.659496,1390471113.38469
TRON,TRX,2018-12-29,0.020003961241,97614432.6969509,1332915269.41154
TRON,TRX,2018-12-30,0.01994704531,71517430.2820127,1329143863.29708
TRON,TRX,2018-12-31,0.0188260307311,65808387.9741888,1254466430.84772
TRON,TRX,2019-01-01,0.019561267633,72033015.8916422,1303479300.07706
TRON,TRX,2019-01-02,0.0202217101098,94380029.8224642,1347509925.81858
TRON,TRX,2019-01-03,0.0200878581475,110250990.566433,1338612806.83514
TRON,TRX,2019-01-04,0.0214922362712,157943635.86219,1432220060.56006
TRON,TRX,2019-01-05,0.0222937391715,213153343.908657,1485654797.01321
TRON,TRX,2019-01-06,0.0230045989274,151845151.57833,1533052180.49677
TRON,TRX,2019-01-07,0.0236014503981,150320430.520045,1572854360.02079
TRON,TRX,2019-01-08,0.0263360919217,320028398.908946,1755126351.51645
TRON,TRX,2019-01-09,0.028417794868,313368063.999989,1893889900.4478
TRON,TRX,2019-01-10,0.0258468955653,972801038.875568,1722582542.07545
TRON,TRX,2019-01-11,0.0251281787772,377913706.268487,1674709539.79422
TRON,TRX,2019-01-12,0.0234997951464,228910148.803252,1566205165.42924
TRON,TRX,2019-01-13,0.0212895511888,170493613.485337,1418916137.76712
TRON,TRX,2019-01-14,0.02567107784,447035750.873475,1710959699.32167
TRON,TRX,2019-01-15,0.0245581743936,269270597.475056,1636805582.73121
TRON,TRX,2019-01-16,0.0251798214716,172007502.554382,1678251865.46394
TRON,TRX,2019-01-17,0.0253205929774,193853594.245134,1687652401.57029
TRON,TRX,2019-01-18,0.0248012721011,138895642.91626,1653057364.20899
TRON,TRX,2019-01-19,0.0245678740461,149301841.63892,1637519379.71398
TRON,TRX,2019-01-20,0.0238700372589,130983395.352544,1591020869.78584
TRON,TRX,2019-01-21,0.0256102927652,230873326.520738,1707046432.73983
TRON,TRX,2019-01-22,0.0263849184569,247836123.975781,1758703938.82053
TRON,TRX,2019-01-23,0.0265574922919,263548454.59042,1770223608.11228
TRON,TRX,2019-01-24,0.0269094151735,171347506.734605,1793718654.28548
TRON,TRX,2019-01-25,0.0267669709686,207081805.678471,1784252871.86523
TRON,TRX,2019-01-26,0.028658503008,287822262.162556,1910371481.11469
TRON,TRX,2019-01-27,0.0292822554698,395857212.870531,1951984410.96313
TRON,TRX,2019-01-28,0.0268880497659,470040283.834341,1792414630.3529
TRON,TRX,2019-01-29,0.0273405512981,284671371.667909,1822610017.0399
TRON,TRX,2019-01-30,0.0272903371392,263325495.846819,1819292450.43539
TRON,TRX,2019-01-31,0.0254296832071,288020365.379298,1695281544.53264
TRON,TRX,2019-02-01,0.0262712053544,266911186.054158,1751407526.1674
TRON,TRX,2019-02-02,0.0261117204216,189382943.419203,1740803993.28812
TRON,TRX,2019-02-03,0.0254416794334,174803441.012507,1696159965.91882
TRON,TRX,2019-02-04,0.0270582238707,354502264.414418,1803954238.58938
TRON,TRX,2019-02-05,0.0261783136077,235468419.460772,1745321680.30722
TRON,TRX,2019-02-06,0.0255746881118,213275336.525582,1705100839.11035
TRON,TRX,2019-02-07,0.0257020237748,155638483.615661,1713590488.911
TRON,TRX,2019-02-08,0.0268002411275,228499103.227675,1786810202.14575
TRON,TRX,2019-02-09,0.0262646131246,195675256.148865,1751099121.20497
TRON,TRX,2019-02-10,0.0258135339149,217842435.922697,1721025028.58642
TRON,TRX,2019-02-11,0.0247267389727,224477576.502492,1648566863.70929
TRON,TRX,2019-02-12,0.0245326744601,156849554.061841,1635628306.57697
TRON,TRX,2019-02-13,0.0242090440922,143707398.459179,1614051409.55067
TRON,TRX,2019-02-14,0.023725846168,133232135.939065,1581835916.54415
TRON,TRX,2019-02-15,0.0240556047218,131747206.103891,1604077570.66685
TRON,TRX,2019-02-16,0.0239537958076,123247151.183142,1597288741.30044
TRON,TRX,2019-02-17,0.0238179239869,129569495.198502,1588228526.74374
TRON,TRX,2019-02-18,0.0249835522147,218788419.974327,1665955032.37824
TRON,TRX,2019-02-19,0.0249929527035,200614926.704989,1666581876.45103
TRON,TRX,2019-02-20,0.0252275765246,144523655.764948,1682227079.02745
TRON,TRX,2019-02-21,0.0248040445541,148824563.720937,1653985089.5952
TRON,TRX,2019-02-22,0.0251576560879,127494150.270006,1677564639.41976
TRON,TRX,2019-02-23,0.0254551686594,152106378.988962,1697403394.19037
TRON,TRX,2019-02-24,0.0238089390194,352101653.764007,1587629390.49227
TRON,TRX,2019-02-25,0.0244502588117,193452747.584235,1630393923.18019
TRON,TRX,2019-02-26,0.0244124779498,159243420.823582,1627874617.01952
TRON,TRX,2019-02-27,0.0241306328371,152193561.796253,1609080600.86767
TRON,TRX,2019-02-28,0.0238672365187,150484767.702162,1591516788.54917
TRON,TRX,2019-03-01,0.023725948562,128326436.823488,1582095414.82073
TRON,TRX,2019-03-02,0.0229372549296,201484006.263041,1529503689.08813
TRON,TRX,2019-03-03,0.0227227334665,114553316.057437,1515198953.39909
TRON,TRX,2019-03-04,0.0229369296895,230202985.435103,1529482001.4043
TRON,TRX,2019-03-05,0.0239970954849,233979256.827342,1600176053.50802
TRON,TRX,2019-03-06,0.0234310505741,161164628.382661,1562431005.90248
TRON,TRX,2019-03-07,0.0231879552299,140664451.0633,1546220904.61114
TRON,TRX,2019-03-08,0.0225635096613,157215770.77076,1504581580.12616
TRON,TRX,2019-03-09,0.0228753344378,156377581.304458,1525374702.3838
TRON,TRX,2019-03-10,0.0230707480744,148100618.515585,1538405288.60674
TRON,TRX,2019-03-11,0.0222454655376,150553429.891931,1483373738.90954
TRON,TRX,2019-03-12,0.0223991758861,103129813.320821,1493623463.46479
TRON,TRX,2019-03-13,0.0224413094027,102721070.838138,1496433013.66039
TRON,TRX,2019-03-14,0.0226481374261,150611750.175258,1510224734.84795
TRON,TRX,2019-03-15,0.0231708215968,141062816.291635,1545078398.45187
TRON,TRX,2019-03-16,0.0233741238624,195407917.292484,1558635014.80328
TRON,TRX,2019-03-17,0.0231397064977,155662771.525387,1543003579.16744
TRON,TRX,2019-03-18,0.0230033842093,180460923.362903,1533913326.49105
TRON,TRX,2019-03-19,0.0230910481082,164337836.964982,1539758936.92608
TRON,TRX,2019-03-20,0.0230811872978,166565927.53286,1539101397.65512
TRON,TRX,2019-03-21,0.0224720931325,185021969.511422,1498485736.55323
TRON,TRX,2019-03-22,0.0227486788905,174571200.078233,1516929048.0353
TRON,TRX,2019-03-23,0.0244038198879,364384765.530789,1627297279.51087
TRON,TRX,2019-03-24,0.0233659479067,270254346.284891,1558089825.13506
TRON,TRX,2019-03-25,0.0227472472964,259384297.085229,1516833586.37417
TRON,TRX,2019-03-26,0.022629376214,226574961.092878,1508973698.3483
TRON,TRX,2019-03-27,0.0236229165866,241360970.152449,1575225029.19908
TRON,TRX,2019-03-28,0.0233823346445,214311280.54874,1559182526.76802
TRON,TRX,2019-03-29,0.0233187283822,273806472.016807,1554941129.39351
TRON,TRX,2019-03-30,0.0232924873593,227044994.601418,1553191323.61011
TRON,TRX,2019-03-31,0.0235234160397,190106148.218657,1568590126.54761
TRON,TRX,2019-04-01,0.0243403224613,331600219.912205,1623063139.52636
TRON,TRX,2019-04-02,0.0268841015836,671204433.214943,1792687602.59855
TRON,TRX,2019-04-03,0.0259440176643,641811997.64672,1730000858.82581
TRON,TRX,2019-04-04,0.0259821512685,432565534.004229,1732543686.57399
TRON,TRX,2019-04-05,0.0272391727916,453160617.879855,1816364486.52349
TRON,TRX,2019-04-06,0.0268595320124,396057876.079251,1791049252.67808
TRON,TRX,2019-04-07,0.0288946128854,552496052.55203,1926752662.3668
TRON,TRX,2019-04-08,0.0307316912797,769629474.539293,2049252856.47677
TRON,TRX,2019-04-09,0.0299537140127,612987559.626716,1997375720.19541
TRON,TRX,2019-04-10,0.0301010093793,451232025.051921,2007197680.46449
TRON,TRX,2019-04-11,0.0267141824176,523780925.906701,1781357040.50463
TRON,TRX,2019-04-12,0.0265583015994,348382390.777223,1770962584.53217
TRON,TRX,2019-04-13,0.0263174052867,306242489.906921,1754899119.21806
TRON,TRX,2019-04-14,0.027061781975,318773006.986148,1804535699.28488
TRON,TRX,2019-04-15,0.0264914145965,347818728.004879,1766502420.57612
TRON,TRX,2019-04-16,0.0270366923085,288436396.706432,1802862668.33207
TRON,TRX,2019-04-17,0.0267753347123,310344059.496308,1785434802.23449
TRON,TRX,2019-04-18,0.0269527094713,335721876.289748,1797262518.71906
TRON,TRX,2019-04-19,0.0265591960171,338855780.872681,1771022226.15781
TRON,TRX,2019-04-20,0.0261880184349,335704353.04462,1746271335.82572
TRON,TRX,2019-04-21,0.0249853620898,369120035.338573,1666075718.60031
TRON,TRX,2019-04-22,0.0251529505609,386932498.214476,1677250865.12865
TRON,TRX,2019-04-23,0.0244668000047,454414123.810999,1631496924.20595
TRON,TRX,2019-04-24,0.0234159936403,498834584.708347,1561426978.35585
TRON,TRX,2019-04-25,0.0229995291649,642529371.469442,1533656264.14207
TRON,TRX,2019-04-26,0.023891819281,694049170.601832,1593156018.07952
TRON,TRX,2019-04-27,0.0236431481753,570435237.539336,1576574113.45732
TRON,TRX,2019-04-28,0.0235920743025,585265493.115737,1573168401.78418
TRON,TRX,2019-04-29,0.0228385034929,662954530.135049,1522918738.6571
TRON,TRX,2019-04-30,0.0239712497429,681165084.166126,1598452605.87414
TRON,TRX,2019-05-01,0.023776498582,649588397.892841,1585466194.90364
TRON,TRX,2019-05-02,0.0236523630066,669483907.531195,1577188577.5033
TRON,TRX,2019-05-03,0.0240730968465,751948314.493035,1605243981.78888
TRON,TRX,2019-05-04,0.0234180493612,709321145.223105,1561564058.08531
TRON,TRX,2019-05-05,0.0234214423281,661532212.134741,1561790308.14908
TRON,TRX,2019-05-06,0.0238743283843,735203031.068538,1591989688.84308
TRON,TRX,2019-05-07,0.0238411011653,714212081.909903,1589774029.02701
TRON,TRX,2019-05-08,0.024637232572,794016009.089195,1642861720.96242
TRON,TRX,2019-05-09,0.0233682917286,679478099.094866,1558246116.0362
TRON,TRX,2019-05-10,0.0236130498221,757106700.376362,1574567092.8964
TRON,TRX,2019-05-11,0.0252729004984,959045066.854693,1685249375.52038
TRON,TRX,2019-05-12,0.0237539541471,833444362.145996,1583962885.26813
TRON,TRX,2019-05-13,0.0246167891687,865064756.891523,1641498512.46773
TRON,TRX,2019-05-14,0.0275210978121,1102232263.07597,1835163831.09303
TRON,TRX,2019-05-15,0.0313481311498,1230473115.55997,2090358344.39644
TRON,TRX,2019-05-16,0.0288565895981,1184973195.18904,1924217190.77811
TRON,TRX,2019-05-17,0.0272198620929,923659536.494131,1815076809.11871
TRON,TRX,2019-05-18,0.0268230333437,646042340.556638,1788615445.81693
TRON,TRX,2019-05-19,0.0292771558587,742466998.866548,1952261420.5287
TRON,TRX,2019-05-20,0.0285087929025,681144112.296657,1901025386.41418
TRON,TRX,2019-05-21,0.0288814438613,715128352.997511,1925874524.55107
TRON,TRX,2019-05-22,0.0272619194507,717015280.656814,1817881280.88771
TRON,TRX,2019-05-23,0.0273864187605,632341440.724161,1826183152.85157
TRON,TRX,2019-05-24,0.027997755473,722472479.576453,1866948351.64775
TRON,TRX,2019-05-25,0.0280849486806,686519146.210753,1872762575.41153
TRON,TRX,2019-05-26,0.0314295618348,1145964555.88821,2095788311.2122
TRON,TRX,2019-05-27,0.0350679513944,1526159935.1299,2338403666.48589
TRON,TRX,2019-05-28,0.0346945538909,1300778740.90299,2313504747.20141
TRON,TRX,2019-05-29,0.0336927417047,945010734.518203,2246701834.679
TRON,TRX,2019-05-30,0.031353194116,1085549023.74302,2090695953.47409
TRON,TRX,2019-05-31,0.0330225504964,855746409.909087,2202012096.1451
TRON,TRX,2019-06-01,0.0374083281971,1599163697.18633,2494464841.39861
TRON,TRX,2019-06-02,0.0384377912547,1371641994.22657,2563111571.32387
TRON,TRX,2019-06-03,0.0341157230475,1452970554.38233,2274907107.1152
TRON,TRX,2019-06-04,0.0349970988204,1432646151.44515,2333679070.03147
TRON,TRX,2019-06-05,0.0342458503,1058786144.04135,2283584261.96048
TRON,TRX,2019-06-06,0.0328301883647,874644103.060884,2189184990.59219
TRON,TRX,2019-06-07,0.0338609304608,755133749.968034,2257917009.45504
TRON,TRX,2019-06-08,0.0325442225221,686969778.497078,2170116195.63166
TRON,TRX,2019-06-09,0.0300860327623,717761803.759108,2006199008.60851
TRON,TRX,2019-06-10,0.0316898892386,816346516.952835,2113147481.9458
TRON,TRX,2019-06-11,0.0312928479187,659133706.872507,2086671943.98925
TRON,TRX,2019-06-12,0.0336231008907,768394832.726774,2242058040.89238
TRON,TRX,2019-06-13,0.0326206870954,711198893.596051,2175215011.82853
TRON,TRX,2019-06-14,0.0325381440174,777742705.137893,2169710868.34244
TRON,TRX,2019-06-15,0.0328896600448,658268516.361441,2193150685.45796
TRON,TRX,2019-06-16,0.0330098473931,757904532.704731,2201165026.89379
TRON,TRX,2019-06-17,0.033919688412,655296485.642562,2261835111.39878
TRON,TRX,2019-06-18,0.0331144373499,557315112.088905,2208139301.94362
TRON,TRX,2019-06-19,0.0333093503862,517681766.31525,2221136507.10123
TRON,TRX,2019-06-20,0.0327272803653,575073618.523282,2182322871.94712
TRON,TRX,2019-06-21,0.0333445017053,572181169.614194,2223480469.89908
TRON,TRX,2019-06-22,0.0373269057056,964802346.277579,2489035420.9424
TRON,TRX,2019-06-23,0.0373691982528,815907332.336263,2491855575.62795
TRON,TRX,2019-06-24,0.0383751929213,918280358.083702,2558937384.73703
TRON,TRX,2019-06-25,0.0385574186278,1026593884.57245,2571088572.45299
TRON,TRX,2019-06-26,0.0364824063167,1266096120.46002,2432722451.72618
TRON,TRX,2019-06-27,0.0322508973668,1123269112.16412,2150556666.45039
TRON,TRX,2019-06-28,0.0339433869288,1060684355.12081,2263415377.60686
TRON,TRX,2019-06-29,0.0353587125697,971687750.694817,2357792224.1677
TRON,TRX,2019-06-30,0.0319393449383,956413297.846037,2129781704.92175
TRON,TRX,2019-07-01,0.0326015644085,912290261.778323,2173939871.44017
TRON,TRX,2019-07-02,0.0319446989458,909205912.724479,2130138721.23638
TRON,TRX,2019-07-03,0.0330134381224,813805576.296477,2201404464.16419
TRON,TRX,2019-07-04,0.0314043196545,659688353.515013,2094105110.32317
TRON,TRX,2019-07-05,0.0318493700547,787943843.472621,2123781993.23812
TRON,TRX,2019-07-06,0.0320472390484,603802953.267862,2136976307.76046
TRON,TRX,2019-07-07,0.0349327192135,761416388.189359,2329386104.43651
TRON,TRX,2019-07-08,0.0345020263679,856758104.307179,2300666613.01389
TRON,TRX,2019-07-09,0.0343733734945,757844450.065816,2292087772.8222
TRON,TRX,2019-07-10,0.0321028803643,770045697.563273,2140686586.00413
TRON,TRX,2019-07-11,0.0279326600863,688476105.022041,1862607656.37249
TRON,TRX,2019-07-12,0.0295860995957,549684165.990258,1972862429.10242
TRON,TRX,2019-07-13,0.0284063782502,432108329.593992,1894196165.17605
TRON,TRX,2019-07-14,0.0253324517968,570381989.250973,1689220379.49938
TRON,TRX,2019-07-15,0.0254017538486,624412206.106859,1693841583.92052
TRON,TRX,2019-07-16,0.0212017460107,544125553.495894,1413776358.06922
TRON,TRX,2019-07-17,0.0228691946158,571051869.524265,1524965286.32995
TRON,TRX,2019-07-18,0.0258047055464,610044767.412814,1720711238.12286
TRON,TRX,2019-07-19,0.0280460188397,621357651.45214,1870166652.95024
TRON,TRX,2019-07-20,0.0291566569751,623539107.669978,1944226305.2735
TRON,TRX,2019-07-21,0.0291587941579,579044738.310637,1944368817.05126
